"doc_id","sentence_id","word","brand"
5308,7,"pass","bj"
5308,7,"hour","bj"
5308,7,"nap","bj"
5308,8,"pint","bj"
5308,9,"girlie","bj"
5308,10,"swear","bj"
5312,1,"like","bj"
5312,1,"flavor","bj"
5312,1,"idea","bj"
5312,2,"love","bj"
5312,2,"flavor","bj"
5312,2,"oatmeal","bj"
5312,3,"honestly","bj"
5312,3,"make","bj"
5312,3,"gag","bj"
5312,4,"end","bj"
5312,4,"pick","bj"
5312,5,"expect","bj"
5312,5,"lot","bj"
5312,5,"oatmeal","bj"
5312,6,"swirl","bj"
5312,6,"add","bj"
5312,6,"bit","bj"
5312,6,"oatmeal","bj"
5312,6,"chuck","bj"
5312,6,"shave","bj"
5312,7,"sound","bj"
5312,7,"perfect","bj"
5312,8,"alert","bj"
5312,8,"implement","bj"
5313,1,"hope","bj"
5313,1,"flavor","bj"
5313,1,"freezer","bj"
5313,1,"case","bj"
5313,2,"base","bj"
5313,2,"oatmeal","bj"
5313,2,"swirl","bj"
5313,2,"ruin","bj"
5313,2,"excessive","bj"
5313,2,"amount","bj"
5313,2,"flake","bj"
5313,2,"flake","bj"
5313,2,"like","bj"
5313,3,"end","bj"
5313,3,"tasting","bj"
5313,3,"eventually","bj"
5313,3,"eat","bj"
5313,4,"flake","bj"
5313,4,"serve","bj"
5313,5,"buy","bj"
5313,5,"flake","bj"
5314,1,"love","bj"
5314,2,"like","bj"
5314,2,"love","bj"
5314,3,"oatmeal","bj"
5314,3,"time","bj"
5314,3,"favorite","bj"
5314,3,"pull","bj"
5314,3,"immediately","bj"
5314,3,"purchase","bj"
5314,3,"store","bj"
5314,4,"amazing","bj"
5314,4,"expect","bj"
5314,4,"disappoint","bj"
5314,4,"trace","bj"
5314,4,"flavoring","bj"
5314,4,"swirl","bj"
5314,5,"base","bj"
5314,5,"improvement","bj"
5314,5,"oatmeal","bj"
5314,5,"make","bj"
5314,5,"lack","bj"
5314,6,"tease","bj"
5316,1,"oatmeal","bj"
5316,1,"time","bj"
5316,1,"favorite","bj"
5316,1,"swirl","bj"
5316,1,"release","bj"
5316,1,"super","bj"
5316,1,"excited","bj"
5316,3,"flavor","bj"
5316,4,"disappointed","bj"
5316,4,"swirl","bj"
5316,4,"call","bj"
5316,5,"pint","bj"
5316,5,"substantial","bj"
5316,6,"miss","bj"
5316,6,"taste","bj"
5316,6,"delicious","bj"
5316,6,"oatmeal","bj"
5320,1,"oatmeal","bj"
5320,1,"time","bj"
5320,1,"favorite","bj"
5320,2,"flavor","bj"
5320,2,"replacement","bj"
5320,2,"lack","bj"
5320,2,"desire","bj"
5320,2,"texture","bj"
5320,3,"oatmeal","bj"
5320,3,"swirl","bj"
5320,3,"offer","bj"
5320,3,"texture","bj"
5320,3,"regular","bj"
5320,4,"pretty","bj"
5320,4,"bummed","bj"
5320,4,"flavor","bj"
5320,5,"lack","bj"
5320,5,"texture","bj"
5323,1,"week","bj"
5323,1,"purchase","bj"
5323,1,"local","bj"
5323,1,"safeway","bj"
5323,1,"valley","bj"
5323,2,"disappoint","bj"
5323,2,"find","bj"
5323,2,"inside","bj"
5323,2,"container","bj"
5323,2,"miss","bj"
5323,2,"ingredient","bj"
5323,2,"list","bj"
5323,2,"description","bj"
5323,3,"oatmeal","bj"
5323,3,"swirl","bj"
5323,3,"buttery","bj"
5323,4,"flat","bj"
5323,4,"tasting","bj"
5323,4,"bittersweet","bj"
5323,4,"flake","bj"
5323,5,"container","bj"
5323,5,"flavor","bj"
5323,5,"float","bj"
5323,5,"miss","bj"
5323,5,"ingredient","bj"
5323,5,"aware","bj"
5323,6,"photo","bj"
5323,6,"prove","bj"
5323,6,"crazy","bj"
5327,1,"swirls","bj"
5327,1,"oatmeal","bj"
5331,1,"fan","bj"
5331,1,"oatmeal","bj"
5331,1,"agree","bj"
5331,2,"like","bj"
5331,2,"similar","bj"
5331,3,"top","bj"
5331,3,"amazing","bj"
5334,1,"rave","bj"
5334,3,"bad","bj"
5334,4,"ohmygosh","bj"
5334,4,"amazing","bj"
5334,6,"recently","bj"
5334,6,"obsess","bj"
5334,6,"taste","bj"
5334,6,"testing","bj"
5334,7,"fan","bj"
5334,7,"flavor","bj"
5334,7,"remind","bj"
5334,7,"halotop","bj"
5334,7,"oatmeal","bj"
5334,8,"like","bj"
5334,9,"diet","bj"
5334,9,"full","bj"
5334,9,"blow","bj"
5334,10,"sad","bj"
5334,11,"identical","bj"
5334,12,"eat","bj"
5334,12,"expect","bj"
5334,12,"pal","bj"
5348,1,"miss","bj"
5348,1,"oatmeal","bj"
5348,1,"flavor","bj"
5348,1,"discontinue","bj"
5348,2,"hear","bj"
5348,2,"close","bj"
5348,2,"replacement","bj"
5348,3,"like","bj"
5348,4,"like","bj"
5348,4,"miss","bj"
5348,4,"oatmeal","bj"
5348,4,"bit","bj"
5348,4,"despise","bj"
5348,5,"kind","bj"
5348,5,"melt","bj"
5348,5,"stick","bj"
5348,5,"create","bj"
5348,5,"texture","bj"
5348,5,"remind","bj"
5348,6,"enjoy","bj"
5348,7,"flavor","bj"
5348,7,"kind","bj"
5348,7,"like","bj"
5348,7,"scotch","bj"
5348,10,"oatmeal","bj"
5348,10,"gooey","bj"
5348,10,"gross","bj"
5348,10,"stuff","bj"
5348,10,"remind","bj"
5348,10,"gimmicky","bj"
5348,10,"approach","bj"
5348,11,"minority","bj"
5348,11,"flavor","bj"
5348,11,"make","bj"
5348,11,"like","bj"
5348,12,"taste","bj"
5348,12,"bud","bj"
5348,12,"minority","bj"
5348,12,"crumble","bj"
5351,1,"read","bj"
5351,1,"like","bj"
5351,1,"oatmeal","bj"
5351,1,"favorite","bj"
5351,2,"close","bj"
5351,3,"miss","bj"
5351,3,"base","bj"
5351,3,"present","bj"
5351,3,"oatmeal","bj"
5351,4,"disagree","bj"
5351,5,"add","bj"
5351,5,"oatmeal","bj"
5351,5,"balance","bj"
5351,5,"favorite","bj"
5351,5,"oatmeal","bj"
5351,5,"lover","bj"
5364,1,"favorite","bj"
5364,1,"cinnabon","bj"
5364,1,"truffle","bj"
5364,1,"kerfruffle","bj"
5364,1,"personal","bj"
5364,1,"fav","bj"
5364,2,"disappointed","bj"
5364,2,"decision","bj"
5364,2,"taste","bj"
5364,2,"sort","bj"
5364,2,"bland","bj"
5364,3,"flavor","bj"
5364,4,"wrong","bj"
5364,4,"guess","bj"
5364,4,"lot","bj"
5364,4,"like","bj"
5364,4,"kefruffle","bj"
5364,4,"swirl","bj"
5364,5,"glad","bj"
5364,6,"back","bj"
5364,6,"kefruffle","bj"
5368,1,"excited","bj"
5368,1,"oatmeal","bj"
5368,1,"fave","bj"
5368,2,"start","bj"
5368,3,"blind","bj"
5368,3,"taste","bj"
5368,3,"test","bj"
5368,3,"creamy","bj"
5368,3,"base","bj"
5368,3,"hint","bj"
5368,4,"detect","bj"
5368,4,"oatmeal","bj"
5368,5,"love","bj"
5368,5,"dairy","bj"
5368,5,"free","bj"
5368,5,"make","bj"
5368,5,"exception","bj"
5368,6,"eat","bj"
5368,6,"rest","bj"
5368,6,"pint","bj"
5372,1,"obsess","bj"
5372,1,"obsess","bj"
5372,1,"oatmeal","bj"
5372,1,"swirl","bj"
5372,1,"mend","bj"
5372,1,"broken","bj"
5372,1,"oatmeal","bj"
5372,1,"love","bj"
5372,1,"heart","bj"
5372,2,"time","bj"
5372,3,"swirl","bj"
5372,4,"bad","bj"
5372,4,"luck","bj"
5372,5,"beef","bj"
5372,5,"flavor","bj"
5373,1,"stumble","bj"
5373,1,"oatmeal","bj"
5373,1,"crumble","bj"
5373,1,"sad","bj"
5373,1,"randomly","bj"
5373,1,"disappear","bj"
5373,2,"bring","bj"
5373,2,"back","bj"
5373,3,"find","bj"
5373,3,"yesterday","bj"
5373,3,"target","bj"
5373,3,"heart","bj"
5373,3,"smile","bj"
5373,4,"yummy","bj"
5373,5,"love","bj"
5373,5,"oatmeal","bj"
5373,5,"piece","bj"
5373,6,"love","bj"
5373,7,"buy","bj"
5373,8,"like","bj"
5373,8,"bring","bj"
5373,8,"back","bj"
5373,8,"original","bj"
5373,8,"great","bj"
5376,1,"overpower","bj"
5376,2,"bit","bj"
5376,3,"raisin","bj"
5377,1,"like","bj"
5377,2,"close","bj"
5377,2,"time","bj"
5377,2,"favorite","bj"
5377,2,"oatmeal","bj"
5377,3,"everytime","bj"
5377,3,"store","bj"
5377,3,"isle","bj"
5377,3,"find","bj"
5377,3,"time","bj"
5377,3,"oatmeal","bj"
5377,4,"stop","bj"
5377,4,"make","bj"
5377,5,"guy","bj"
5377,5,"stop","bj"
5377,5,"mess","bj"
5377,5,"emotion","bj"
5377,5,"make","bj"
5377,5,"oatmeal","bj"
5380,1,"great","bj"
5380,1,"flavor","bj"
5380,2,"love","bj"
5380,3,"piece","bj"
5380,3,"drive","bj"
5380,3,"crazy","bj"
5380,5,"oatmeal","bj"
5380,5,"like","bj"
5380,5,"combo","bj"
5380,6,"pick","bj"
5380,7,"like","bj"
5380,8,"like","bj"
5380,8,"oatmeal","bj"
5382,1,"amazing","bj"
5382,1,"creamy","bj"
5382,1,"buttery","bj"
5382,1,"love","bj"
5382,1,"oatmeal","bj"
5382,1,"add","bj"
5382,2,"flavor","bj"
5382,2,"opinion","bj"
5382,3,"thing","bj"
5382,3,"suggest","bj"
5382,3,"add","bj"
5382,3,"kind","bj"
5382,4,"buttery","bj"
5382,4,"oatmeal","bj"
5382,5,"enjoy","bj"
5382,6,"eventually","bj"
5382,6,"start","bj"
5382,6,"pick","bj"
5382,6,"great","bj"
5382,6,"flavor","bj"
5388,1,"flavor","bj"
5388,1,"peak","bj"
5388,1,"taste","bj"
5388,1,"bud","bj"
5388,2,"gosh","bj"
5388,2,"perfectly","bj"
5388,2,"blended","bj"
5388,3,"lot","bj"
5388,3,"complaint","bj"
5388,4,"love","bj"
5388,4,"bitterness","bj"
5388,5,"balance","bj"
5388,5,"sweet","bj"
5388,6,"flavor","bj"
5388,7,"creamy","bj"
5388,7,"crunchy","bj"
5388,7,"sweet","bj"
5392,1,"swirl","bj"
5392,1,"weekend","bj"
5392,1,"enjoy","bj"
5392,2,"base","bj"
5392,2,"delicious","bj"
5392,2,"unique","bj"
5392,2,"flavor","bj"
5392,3,"disappoint","bj"
5392,3,"large","bj"
5392,3,"amount","bj"
5392,3,"flake","bj"
5392,3,"versus","bj"
5392,3,"actual","bj"
5392,3,"oatmeal","bj"
5392,4,"make","bj"
5392,4,"flavor","bj"
5392,4,"chocolatey","bj"
5392,4,"flavor","bj"
5392,4,"hope","bj"
5395,1,"oatmeal","bj"
5395,1,"disappointing","bj"
5395,1,"lot","bj"
5395,1,"stuff","bj"
5395,2,"big","bj"
5395,2,"piece","bj"
5395,2,"flake","bj"
5395,3,"upset","bj"
5395,4,"make","bj"
5395,4,"oatmeal","bj"
5395,6,"swirl","bj"
5395,7,"rare","bj"
5395,7,"piece","bj"
5398,1,"buy","bj"
5398,1,"like","bj"
5398,1,"idea","bj"
5398,1,"oatmeal","bj"
5398,1,"spoonful","bj"
5398,1,"flake","bj"
5398,2,"simply","bj"
5398,2,"flake","bj"
5398,3,"understand","bj"
5398,3,"put","bj"
5398,3,"texture","bj"
5398,3,"make","bj"
5398,3,"crunchy","bj"
5398,3,"disappointment","bj"
5416,1,"rate","bj"
5416,1,"remove","bj"
5416,1,"reduce","bj"
5416,1,"flake","bj"
5416,2,"flake","bj"
5416,2,"great","bj"
5416,2,"flavor","bj"
5416,3,"extra","bj"
5419,1,"play","bj"
5419,1,"heart","bj"
5419,2,"hope","bj"
5419,2,"compare","bj"
5419,2,"discontinue","bj"
5419,2,"oatmeal","bj"
5419,5,"bring","bj"
5419,5,"back","bj"
5419,5,"oatmeal","bj"
5419,5,"flavor","bj"
5419,5,"make","bj"
5419,5,"million","bj"
5419,5,"people","bj"
5419,5,"happy","bj"
5421,1,"buy","bj"
5421,1,"flavor","bj"
5421,1,"yesterday","bj"
5421,1,"agree","bj"
5421,1,"reviewer","bj"
5421,1,"oatmeal","bj"
5421,1,"swirl","bj"
5421,1,"flake","bj"
5421,2,"glad","bj"
5421,4,"buy","bj"
5422,1,"lot","bj"
5422,1,"hype","bj"
5422,1,"flavor","bj"
5422,1,"similar","bj"
5422,1,"oatmeal","bj"
5422,2,"base","bj"
5422,2,"kind","bj"
5422,2,"like","bj"
5422,2,"milder","bj"
5422,3,"decent","bj"
5422,3,"flavor","bj"
5423,1,"love","bj"
5423,1,"dead","bj"
5423,1,"oatmeal","bj"
5423,1,"hope","bj"
5423,1,"flavor","bj"
5423,1,"similar","bj"
5423,2,"yummy","bj"
5423,2,"love","bj"
5423,2,"flavor","bj"
5423,2,"combo","bj"
5423,3,"amazing","bj"
5423,3,"delicious","bj"
5423,3,"occ","bj"
5423,4,"like","bj"
5424,1,"amazing","bj"
5424,1,"love","bj"
5424,1,"flake","bj"
5424,1,"flavor","bj"
5424,1,"bland","bj"
5424,2,"strong","bj"
5424,2,"flavor","bj"
5424,3,"add","bj"
5424,3,"amazing","bj"
5424,3,"sad","bj"
5424,4,"alter","bj"
5427,1,"fan","bj"
5427,1,"base","bj"
5427,1,"flavor","bj"
5427,1,"happy","bj"
5427,2,"pretty","bj"
5427,3,"hope","bj"
5427,3,"oatmeal","bj"
5427,3,"taste","bj"
5427,3,"tasting","bj"
5428,1,"excited","bj"
5428,1,"store","bj"
5428,1,"yesterday","bj"
5428,2,"close","bj"
5428,2,"time","bj"
5428,2,"favorite","bj"
5428,2,"oatmeal","bj"
5428,2,"discontinue","bj"
5428,2,"year","bj"
5428,2,"ago","bj"
5428,2,"oatmeal","bj"
5431,1,"bad","bj"
5431,1,"flavor","bj"
5431,2,"disappointed","bj"
5431,3,"bombard","bj"
5431,4,"hope","bj"
5431,4,"oatmeal","bj"
5431,4,"taste","bj"
5431,4,"like","bj"
5434,1,"excited","bj"
5434,1,"oatmeal","bj"
5434,1,"disappointed","bj"
5434,2,"flavor","bj"
5434,2,"oatmeal","bj"
5436,1,"flavor","bj"
5436,1,"actual","bj"
5436,1,"oatmeal","bj"
5436,1,"state","bj"
5436,1,"description","bj"
5436,1,"pint","bj"
5436,2,"base","bj"
5436,2,"taste","bj"
5436,2,"like","bj"
5436,2,"buttery","bj"
5436,3,"yummy","bj"
5437,1,"great","bj"
5437,1,"flavor","bj"
5437,1,"oatmeal","bj"
5437,1,"swirl","bj"
5437,1,"comparison","bj"
5437,1,"overwhelming","bj"
5437,1,"amount","bj"
5437,1,"flake","bj"
5437,2,"sample","bj"
5437,2,"bring","bj"
5437,2,"back","bj"
5441,1,"hope","bj"
5441,1,"close","bj"
5441,1,"oatmeal","bj"
5441,1,"pleasantly","bj"
5441,1,"surprised","bj"
5441,3,"replace","bj"
5441,3,"ock","bj"
5441,3,"time","bj"
5441,3,"favorite","bj"
5441,4,"pleasebringitback","bj"
5446,2,"doubt","bj"
5446,3,"miss","bj"
5446,3,"time","bj"
5446,3,"favorite","bj"
5446,3,"oatmeal","bj"
5446,4,"bring","bj"
5446,4,"back","bj"
5446,4,"flavor","bj"
5446,4,"graveyard","bj"
5450,2,"love","bj"
5450,2,"buttery","bj"
5450,2,"creamy","bj"
5450,2,"like","bj"
5450,3,"bun","bj"
5452,1,"oatmeal","bj"
5452,1,"addict","bj"
5452,2,"excited","bj"
5452,2,"today","bj"
5452,3,"excellent","bj"
5452,3,"oatmeal","bj"
5452,3,"love","bj"
5452,3,"big","bj"
5452,3,"oatmeal","bj"
5452,3,"future","bj"
5464,1,"love","bj"
5464,1,"everything","bj"
5464,2,"bit","bj"
5464,2,"chewy","bj"
5464,2,"oatmeal","bj"
5464,3,"elevate","bj"
5464,3,"experience","bj"
5464,3,"top","bj"
5465,1,"buy","bj"
5465,1,"time","bj"
5465,1,"night","bj"
5465,2,"flavor","bj"
5465,3,"like","bj"
5465,3,"oatmeal","bj"
5465,4,"like","bj"
5465,4,"flake","bj"
5466,1,"love","bj"
5466,1,"oatmeal","bj"
5466,1,"flavor","bj"
5466,2,"excited","bj"
5466,3,"great","bj"
5466,3,"close","bj"
5466,3,"oatmeal","bj"
5466,4,"beef","bj"
5468,1,"delish","bj"
5468,2,"echo","bj"
5468,2,"goodness","bj"
5468,2,"cinnamony","bj"
5468,2,"crunchy","bj"
5468,2,"stuff","bj"
5468,2,"addictive","bj"
5476,1,"delicious","bj"
5476,1,"flavor","bj"
5476,1,"love","bj"
5476,1,"combo","bj"
5476,1,"waxy","bj"
5476,2,"oatmeal","bj"
5476,3,"hit","bj"
5476,3,"park","bj"
5482,1,"big","bj"
5482,1,"fan","bj"
5482,1,"find","bj"
5482,2,"power","bj"
5492,1,"oatmeal","bj"
5492,1,"sensational","bj"
5492,2,"thing","bj"
5492,2,"like","bj"
5503,1,"buy","bj"
5503,1,"pint","bj"
5503,1,"large","bj"
5503,1,"hole","bj"
5503,1,"bottom","bj"
5503,2,"disappointed","bj"
5503,2,"full","bj"
5503,2,"product","bj"
5507,1,"swirl","bj"
5507,1,"light","bj"
5507,1,"flake","bj"
5507,3,"mad","bj"
5507,3,"spend","bj"
5511,1,"bad","bj"
5511,2,"flake","bj"
5511,2,"bit","bj"
5511,2,"swirl","bj"
5511,3,"perfect","bj"
5511,3,"pint","bj"
5530,1,"flavor","bj"
5530,1,"replace","bj"
5530,1,"oatmeal","bj"
5530,1,"solid","bj"
5530,1,"option","bj"
5531,1,"delicious","bj"
5531,2,"swirl","bj"
5536,2,"delicious","bj"
5544,1,"skimp","bj"
5544,2,"oatmeal","bj"
5544,2,"nonexistent","bj"
5556,1,"love","bj"
5556,1,"flavor","bj"
5556,2,"big","bj"
5556,3,"break","bj"
5556,4,"big","bj"
5556,4,"make","bj"
5556,4,"overpowering","bj"
5561,1,"enjoy","bj"
5561,1,"flavour","bj"
5561,3,"quarter","bj"
5561,3,"prob","bj"
5561,3,"distribute","bj"
5561,3,"evenly","bj"
5561,3,"pint","bj"
5561,3,"eat","bj"
5561,4,"love","bj"
5561,4,"fact","bj"
5561,4,"personally","bj"
5561,4,"eat","bj"
5561,4,"pint","bj"
5561,4,"make","bj"
5561,4,"pace","bj"
5561,4,"longer","bj"
5561,4,"important","bj"
5561,4,"exam","bj"
5561,4,"period","bj"
5565,1,"woo","bj"
5565,1,"flavor","bj"
5565,2,"super","bj"
5565,2,"goodness","bj"
5565,5,"like","bj"
5565,5,"cool","bj"
5565,5,"kind","bj"
5565,5,"thing","bj"
5565,6,"boyfriend","bj"
5565,6,"feel","bj"
5565,6,"like","bj"
5565,6,"eat","bj"
5565,6,"reese","bj"
5565,6,"frozen","bj"
5565,7,"kind","bj"
5565,7,"social","bj"
5565,7,"kick","bj"
5565,8,"love","bj"
5565,8,"picture","bj"
5565,8,"young","bj"
5565,8,"people","bj"
5565,9,"awesome","bj"
5569,1,"packaging","bj"
5569,1,"product","bj"
5569,1,"reflect","bj"
5569,1,"chop","bj"
5569,1,"distribute","bj"
5569,1,"evenly","bj"
5569,2,"pint","bj"
5569,2,"like","bj"
5569,2,"chop","bj"
5569,2,"top","bj"
5569,3,"terrible","bj"
5569,3,"thing","bj"
5569,3,"sadly","bj"
5569,3,"past","bj"
5569,3,"halfway","bj"
5569,3,"point","bj"
5569,3,"delicious","bj"
5569,3,"enjoy","bj"
5569,4,"make","bj"
5569,4,"disappointing","bj"
5570,1,"picture","bj"
5570,1,"pint","bj"
5570,1,"show","bj"
5570,1,"chop","bj"
5570,1,"distribute","bj"
5570,1,"pint","bj"
5570,1,"full","bj"
5570,1,"halved","bj"
5570,1,"piece","bj"
5570,1,"middle","bj"
5570,1,"pint","bj"
5570,1,"small","bj"
5570,1,"piece","bj"
5577,1,"marry","bj"
5577,1,"day","bj"
5577,2,"cook","bj"
5577,2,"fiance","bj"
5577,2,"lovely","bj"
5577,2,"dinner","bj"
5577,2,"dip","bj"
5577,3,"litre","bj"
5577,4,"purchase","bj"
5577,4,"charlies","bj"
5577,4,"bassendean","bj"
5577,5,"gritty","bj"
5577,6,"thaw","bj"
5577,6,"refrozen","bj"
5577,7,"bugger","bj"
5577,7,"love","bj"
5577,7,"boutique","bj"
5577,7,"miss","bj"
5577,7,"mark","bj"
5586,1,"bit","bj"
5586,1,"artificial","bj"
5586,1,"flavor","bj"
5586,2,"powdery","bj"
5586,3,"taste","bj"
5586,3,"like","bj"
5586,3,"process","bj"
5586,3,"hint","bj"
5586,3,"taste","bj"
5586,4,"bit","bj"
5586,4,"big","bj"
5586,5,"bad","bj"
5587,1,"suffer","bj"
5587,1,"account","bj"
5588,1,"pint","bj"
5588,2,"grainy","bj"
5588,3,"like","bj"
5588,3,"thaw","bj"
5588,3,"freeze","bj"
5588,3,"time","bj"
5590,2,"tasty","bj"
5590,2,"reliable","bj"
5590,3,"great","bj"
5590,3,"swirl","bj"
5590,3,"add","bj"
5591,1,"flavor","bj"
5591,1,"amazing","bj"
5591,2,"star","bj"
5591,2,"due","bj"
5591,2,"size","bj"
5591,3,"make","bj"
5591,3,"difficult","bj"
5591,3,"eat","bj"
5598,1,"tough","bj"
5598,2,"pint","bj"
5598,2,"flavor","bj"
5598,2,"great","bj"
5598,3,"base","bj"
5598,3,"perfect","bj"
5598,4,"rich","bj"
5598,4,"creamy","bj"
5598,5,"flavor","bj"
5598,5,"swirl","bj"
5598,6,"problem","bj"
5598,6,"hard","bj"
5598,6,"swirl","bj"
5598,7,"pint","bj"
5598,7,"hard","bj"
5598,7,"crack","bj"
5598,7,"spoon","bj"
5598,7,"big","bj"
5598,7,"mass","bj"
5598,7,"make","bj"
5598,7,"eat","bj"
5598,7,"bit","bj"
5598,7,"match","bj"
5598,8,"taste","bj"
5598,9,"decedent","bj"
5598,9,"rich","bj"
5598,9,"fill","bj"
5598,10,"continue","bj"
5598,10,"buy","bj"
5598,10,"easy","bj"
5598,10,"eat","bj"
5599,1,"pint","bj"
5599,1,"focus","bj"
5599,1,"flavor","bj"
5599,1,"buttah","bj"
5599,1,"swirl","bj"
5599,1,"rock","bj"
5599,1,"hard","bj"
5599,1,"jam","bj"
5599,1,"middle","bj"
5599,1,"pint","bj"
5599,3,"countless","bj"
5599,4,"pint","bj"
5599,4,"perfect","bj"
5599,4,"admit","bj"
5599,4,"start","bj"
5599,4,"bother","bj"
5599,5,"suppose","bj"
5599,6,"stop","bj"
5599,6,"explore","bj"
5599,6,"flavor","bj"
5599,6,"feel","bj"
5599,6,"like","bj"
5599,6,"stick","bj"
5599,6,"favorite","bj"
5599,7,"downer","bj"
5599,8,"happy","bj"
5599,8,"pint","bj"
5599,8,"inedible","bj"
5599,8,"swirl","bj"
5599,9,"gush","bj"
5599,9,"glow","bj"
5599,10,"hard","bj"
5599,10,"jerk","bj"
5599,11,"eat","bj"
5615,1,"flavor","bj"
5615,1,"call","bj"
5615,1,"ingredient","bj"
5615,1,"list","bj"
5615,1,"description","bj"
5615,3,"joke","bj"
5615,4,"title","bj"
5615,4,"make","bj"
5615,4,"sense","bj"
5615,6,"description","bj"
5615,6,"buttery","bj"
5615,6,"swirls","bj"
5615,6,"swirls","bj"
5615,7,"title","bj"
5615,7,"ingredient","bj"
5615,8,"love","bj"
5615,8,"put","bj"
5615,8,"flavor","bj"
5615,8,"belong","bj"
5615,9,"unnecessary","bj"
5615,10,"love","bj"
5615,10,"flavor","bj"
5615,10,"everything","bj"
5615,10,"buttery","bj"
5615,10,"treat","bj"
5615,10,"buttery","bj"
5615,11,"like","bj"
5615,12,"disappointed","bj"
5615,12,"flavor","bj"
5687,1,"flavour","bj"
5687,1,"buy","bj"
5687,2,"strongly","bj"
5687,2,"recommend","bj"
5720,1,"sound","bj"
5720,1,"crazy","bj"
5720,2,"start","bj"
5720,2,"eat","bj"
5720,2,"carmel","bj"
5720,3,"year","bj"
5720,3,"find","bj"
5720,3,"carmel","bj"
5720,4,"insist","bj"
5720,6,"eat","bj"
5720,7,"eat","bj"
5720,7,"start","bj"
5720,7,"put","bj"
5720,7,"carmel","bj"
5720,8,"carmel","bj"
5722,1,"flavor","bj"
5722,1,"flavor","bj"
5722,2,"buy","bj"
5722,3,"rich","bj"
5722,4,"typically","bj"
5722,4,"buy","bj"
5722,4,"crave","bj"
5722,4,"figure","bj"
5722,6,"rich","bj"
5722,7,"option","bj"
5722,7,"marshmallow","bj"
5722,7,"swirl","bj"
5722,7,"mellow","bj"
5723,1,"love","bj"
5723,2,"favorite","bj"
5723,2,"lot","bj"
5723,2,"short","bj"
5723,2,"lifetime","bj"
5723,3,"recently","bj"
5723,3,"tub","bj"
5723,3,"fish","bj"
5723,5,"fish","bj"
5723,5,"favorite","bj"
5723,5,"make","bj"
5723,5,"stuff","bj"
5723,5,"buy","bj"
5723,5,"allllll","bj"
5723,5,"time","bj"
5723,6,"upset","bj"
5723,6,"tub","bj"
5735,1,"fish","bj"
5735,1,"taste","bj"
5735,1,"bit","bj"
5735,1,"like","bj"
5735,1,"dog","bj"
5735,1,"like","bj"
5735,1,"mallomars","bj"
5735,1,"swirl","bj"
5737,1,"bland","bj"
5737,2,"rich","bj"
5737,2,"fudgy","bj"
5737,2,"flavor","bj"
5737,3,"like","bj"
5740,1,"disappointed","bj"
5740,1,"open","bj"
5740,1,"like","bj"
5740,1,"packaging","bj"
5740,3,"pretty","bj"
5740,3,"bad","bj"
5740,4,"back","bj"
5740,4,"dairy","bj"
5740,4,"queen","bj"
5741,1,"painfully","bj"
5741,1,"sweet","bj"
5741,2,"enjoy","bj"
5741,3,"glob","bj"
5741,3,"marshmallow","bj"
5741,4,"taste","bj"
5741,4,"like","bj"
5741,4,"straight","bj"
5741,4,"like","bj"
5741,4,"dessert","bj"
5759,1,"expectation","bj"
5759,1,"make","bj"
5759,1,"fantastically","bj"
5759,1,"wild","bj"
5759,1,"flavor","bj"
5759,2,"pick","bj"
5759,2,"immediately","bj"
5759,3,"home","bj"
5759,3,"store","bj"
5759,3,"feel","bj"
5759,3,"assured","bj"
5759,3,"find","bj"
5759,3,"favorite","bj"
5759,3,"love","bj"
5759,3,"rival","bj"
5759,3,"local","bj"
5759,3,"shop","bj"
5759,4,"break","bj"
5759,4,"bad","bj"
5759,4,"boy","bj"
5759,4,"open","bj"
5759,4,"dismay","bj"
5759,4,"culinary","bj"
5759,4,"treat","bj"
5759,4,"fact","bj"
5759,4,"plain","bj"
5759,4,"flavorful","bj"
5759,4,"hunk","bj"
5759,4,"hard","bj"
5759,5,"disappointed","bj"
5759,5,"experience","bj"
5759,5,"hope","bj"
5759,5,"run","bj"
5759,5,"similarly","bj"
5759,5,"disappointing","bj"
5759,5,"flavor","bj"
5761,1,"local","bj"
5761,1,"grocery","bj"
5761,1,"store","bj"
5761,1,"pick","bj"
5761,1,"pint","bj"
5761,2,"forward","bj"
5761,2,"day","bj"
5761,3,"finally","bj"
5761,4,"soft","bj"
5761,4,"chewy","bj"
5761,4,"taste","bj"
5761,4,"like","bj"
5761,5,"store","bj"
5761,5,"buy","bj"
5761,5,"pint","bj"
5761,5,"day","bj"
5761,5,"reward","bj"
5761,5,"bland","bj"
5761,5,"tasting","bj"
5761,5,"soft","bj"
5761,6,"melt","bj"
5761,6,"frothy","bj"
5761,6,"like","bj"
5761,6,"extra","bj"
5761,6,"batch","bj"
5761,7,"disappointed","bj"
5761,8,"love","bj"
5761,8,"flavor","bj"
5761,8,"risk","bj"
5761,8,"time","bj"
5763,1,"buy","bj"
5763,1,"compete","bj"
5763,2,"leave","bj"
5763,2,"disapppintmemt","bj"
5763,3,"taste","bj"
5763,3,"bitter","bj"
5763,4,"rest","bj"
5763,5,"plain","bj"
5763,6,"mark","bj"
5763,7,"bitter","bj"
5763,7,"taste","bj"
5763,7,"horrible","bj"
5764,1,"consume","bj"
5764,1,"pint","bj"
5764,1,"past","bj"
5764,1,"year","bj"
5764,2,"nut","bj"
